image,label,identifier,character,offset,font
./Images/A_31307.png,0,a,A,(3 1),SF Foxboro Script Bold
./Images/A_31308.png,0,a,A,(0 -5),Tall Films Expanded
./Images/A_31309.png,0,a,A,(0 -2),Tall Films Expanded
./Images/A_31310.png,0,a,A,(0 1),Tall Films Expanded
./Images/A_31311.png,0,a,A,(3 -5),Tall Films Expanded
./Images/A_31312.png,0,a,A,(3 -2),Tall Films Expanded
./Images/A_31313.png,0,a,A,(3 1),Tall Films Expanded
./Images/A_31314.png,0,a,A,(0 -5),AdineKirnberg-Script
./Images/A_31315.png,0,a,A,(0 -2),AdineKirnberg-Script
./Images/A_31316.png,0,a,A,(0 1),AdineKirnberg-Script
./Images/A_31317.png,0,a,A,(3 -5),AdineKirnberg-Script
./Images/A_31318.png,0,a,A,(3 -2),AdineKirnberg-Script
./Images/A_31319.png,0,a,A,(3 1),AdineKirnberg-Script
./Images/A_31320.png,0,a,A,(0 -5),SF Cartoonist Hand
./Images/A_31321.png,0,a,A,(0 -2),SF Cartoonist Hand
./Images/A_31322.png,0,a,A,(0 1),SF Cartoonist Hand
./Images/A_31323.png,0,a,A,(3 -5),SF Cartoonist Hand
./Images/A_31324.png,0,a,A,(3 -2),SF Cartoonist Hand
./Images/A_31325.png,0,a,A,(3 1),SF Cartoonist Hand
./Images/A_31326.png,0,a,A,(0 -5),AliquamRit
./Images/A_31327.png,0,a,A,(0 -2),AliquamRit
./Images/A_31328.png,0,a,A,(0 1),AliquamRit
./Images/A_31329.png,0,a,A,(3 -5),AliquamRit
./Images/A_31330.png,0,a,A,(3 -2),AliquamRit
./Images/A_31331.png,0,a,A,(3 1),AliquamRit
./Images/A_31332.png,0,a,A,(0 -5),BastardusSans
./Images/A_31333.png,0,a,A,(0 -2),BastardusSans
./Images/A_31334.png,0,a,A,(0 1),BastardusSans
./Images/A_31335.png,0,a,A,(3 -5),BastardusSans
./Images/A_31336.png,0,a,A,(3 -2),BastardusSans
./Images/A_31337.png,0,a,A,(3 1),BastardusSans
./Images/A_31338.png,0,a,A,(0 -5),LeelaUIb
./Images/A_31339.png,0,a,A,(0 -2),LeelaUIb
./Images/A_31340.png,0,a,A,(0 1),LeelaUIb
./Images/A_31341.png,0,a,A,(3 -5),LeelaUIb
./Images/A_31342.png,0,a,A,(3 -2),LeelaUIb
./Images/A_31343.png,0,a,A,(3 1),LeelaUIb
./Images/A_31344.png,0,a,A,(0 -5),Comic Sans MS Bold
./Images/A_31345.png,0,a,A,(0 -2),Comic Sans MS Bold
./Images/A_31346.png,0,a,A,(0 1),Comic Sans MS Bold
./Images/A_31347.png,0,a,A,(3 -5),Comic Sans MS Bold
./Images/A_31348.png,0,a,A,(3 -2),Comic Sans MS Bold
./Images/A_31349.png,0,a,A,(3 1),Comic Sans MS Bold
./Images/A_31350.png,0,a,A,(0 -5),SF Willamette Bold Italic
./Images/A_31351.png,0,a,A,(0 -2),SF Willamette Bold Italic
./Images/A_31352.png,0,a,A,(0 1),SF Willamette Bold Italic
./Images/A_31353.png,0,a,A,(3 -5),SF Willamette Bold Italic
./Images/A_31354.png,0,a,A,(3 -2),SF Willamette Bold Italic
./Images/A_31355.png,0,a,A,(3 1),SF Willamette Bold Italic
./Images/A_31356.png,0,a,A,(0 -5),SF Foxboro Script Extended Bold
./Images/A_31357.png,0,a,A,(0 -2),SF Foxboro Script Extended Bold
./Images/A_31358.png,0,a,A,(0 1),SF Foxboro Script Extended Bold
./Images/A_31359.png,0,a,A,(3 -5),SF Foxboro Script Extended Bold
./Images/A_31360.png,0,a,A,(3 -2),SF Foxboro Script Extended Bold
./Images/A_31361.png,0,a,A,(3 1),SF Foxboro Script Extended Bold
./Images/A_31362.png,0,a,A,(0 -5),Florsn02
./Images/A_31363.png,0,a,A,(0 -2),Florsn02
./Images/A_31364.png,0,a,A,(0 1),Florsn02
./Images/A_31365.png,0,a,A,(3 -5),Florsn02
./Images/A_31366.png,0,a,A,(3 -2),Florsn02
./Images/A_31367.png,0,a,A,(3 1),Florsn02
./Images/A_31368.png,0,a,A,(0 -5),Arial Italic
./Images/A_31369.png,0,a,A,(0 -2),Arial Italic
./Images/A_31370.png,0,a,A,(0 1),Arial Italic
./Images/A_31371.png,0,a,A,(3 -5),Arial Italic
./Images/A_31372.png,0,a,A,(3 -2),Arial Italic
./Images/A_31373.png,0,a,A,(3 1),Arial Italic
./Images/A_31374.png,0,a,A,(0 -5),thin
./Images/A_31375.png,0,a,A,(0 -2),thin
./Images/A_31376.png,0,a,A,(0 1),thin
./Images/A_31377.png,0,a,A,(3 -5),thin
./Images/A_31378.png,0,a,A,(3 -2),thin
./Images/A_31379.png,0,a,A,(3 1),thin
./Images/A_31380.png,0,a,A,(0 -5),BabelSans-BoldOblique
./Images/A_31381.png,0,a,A,(0 -2),BabelSans-BoldOblique
./Images/A_31382.png,0,a,A,(0 1),BabelSans-BoldOblique
./Images/A_31383.png,0,a,A,(3 -5),BabelSans-BoldOblique
./Images/A_31384.png,0,a,A,(3 -2),BabelSans-BoldOblique
./Images/A_31385.png,0,a,A,(3 1),BabelSans-BoldOblique
./Images/A_31386.png,0,a,A,(0 -5),TalkingToTheMoon
./Images/A_31387.png,0,a,A,(0 -2),TalkingToTheMoon
./Images/A_31388.png,0,a,A,(0 1),TalkingToTheMoon
./Images/A_31389.png,0,a,A,(3 -5),TalkingToTheMoon
./Images/A_31390.png,0,a,A,(3 -2),TalkingToTheMoon
./Images/A_31391.png,0,a,A,(3 1),TalkingToTheMoon
./Images/A_31392.png,0,a,A,(0 -5),nevis
./Images/A_31393.png,0,a,A,(0 -2),nevis
./Images/A_31394.png,0,a,A,(0 1),nevis
./Images/A_31395.png,0,a,A,(3 -5),nevis
./Images/A_31396.png,0,a,A,(3 -2),nevis
./Images/A_31397.png,0,a,A,(3 1),nevis
./Images/A_31398.png,0,a,A,(0 -5),SF Iron Gothic Bold Oblique
./Images/A_31399.png,0,a,A,(0 -2),SF Iron Gothic Bold Oblique
./Images/A_31400.png,0,a,A,(0 1),SF Iron Gothic Bold Oblique
./Images/A_31401.png,0,a,A,(3 -5),SF Iron Gothic Bold Oblique
./Images/A_31402.png,0,a,A,(3 -2),SF Iron Gothic Bold Oblique
./Images/A_31403.png,0,a,A,(3 1),SF Iron Gothic Bold Oblique
./Images/A_31404.png,0,a,A,(0 -5),DistTh__
./Images/A_31405.png,0,a,A,(0 -2),DistTh__
./Images/A_31406.png,0,a,A,(0 1),DistTh__
./Images/A_31407.png,0,a,A,(3 -5),DistTh__
./Images/A_31408.png,0,a,A,(3 -2),DistTh__
./Images/A_31409.png,0,a,A,(3 1),DistTh__
./Images/A_31410.png,0,a,A,(0 -5),verdana
./Images/A_31411.png,0,a,A,(0 -2),verdana
./Images/A_31412.png,0,a,A,(0 1),verdana
./Images/A_31413.png,0,a,A,(3 -5),verdana
./Images/A_31414.png,0,a,A,(3 -2),verdana
./Images/A_31415.png,0,a,A,(3 1),verdana
./Images/A_31416.png,0,a,A,(0 -5),Artbrush
./Images/A_31417.png,0,a,A,(0 -2),Artbrush
./Images/A_31418.png,0,a,A,(0 1),Artbrush
./Images/A_31419.png,0,a,A,(3 -5),Artbrush
./Images/A_31420.png,0,a,A,(3 -2),Artbrush
./Images/A_31421.png,0,a,A,(3 1),Artbrush
./Images/A_31422.png,0,a,A,(0 -5),Arial Narrow Bold
./Images/A_31423.png,0,a,A,(0 -2),Arial Narrow Bold
./Images/A_31424.png,0,a,A,(0 1),Arial Narrow Bold
./Images/A_31425.png,0,a,A,(3 -5),Arial Narrow Bold
./Images/A_31426.png,0,a,A,(3 -2),Arial Narrow Bold
./Images/A_31427.png,0,a,A,(3 1),Arial Narrow Bold
./Images/B_31428.png,1,b,B,(0 -5),zeldadxt
./Images/B_31429.png,1,b,B,(0 -2),zeldadxt
./Images/B_31430.png,1,b,B,(0 1),zeldadxt
./Images/B_31431.png,1,b,B,(3 -5),zeldadxt
./Images/B_31432.png,1,b,B,(3 -2),zeldadxt
./Images/B_31433.png,1,b,B,(3 1),zeldadxt
./Images/B_31434.png,1,b,B,(0 -5),Waukegan LDO Black Oblique
./Images/B_31435.png,1,b,B,(0 -2),Waukegan LDO Black Oblique
./Images/B_31436.png,1,b,B,(0 1),Waukegan LDO Black Oblique
./Images/B_31437.png,1,b,B,(3 -5),Waukegan LDO Black Oblique
./Images/B_31438.png,1,b,B,(3 -2),Waukegan LDO Black Oblique
./Images/B_31439.png,1,b,B,(3 1),Waukegan LDO Black Oblique
./Images/B_31440.png,1,b,B,(0 -5),BabelSans
./Images/B_31441.png,1,b,B,(0 -2),BabelSans
./Images/B_31442.png,1,b,B,(0 1),BabelSans
./Images/B_31443.png,1,b,B,(3 -5),BabelSans
./Images/B_31444.png,1,b,B,(3 -2),BabelSans
./Images/B_31445.png,1,b,B,(3 1),BabelSans
./Images/B_31446.png,1,b,B,(0 -5),Buran USSR_0
./Images/B_31447.png,1,b,B,(0 -2),Buran USSR_0
./Images/B_31448.png,1,b,B,(0 1),Buran USSR_0
./Images/B_31449.png,1,b,B,(3 -5),Buran USSR_0
./Images/B_31450.png,1,b,B,(3 -2),Buran USSR_0
./Images/B_31451.png,1,b,B,(3 1),Buran USSR_0
./Images/B_31452.png,1,b,B,(0 -5),Trebuchet MS Italic
./Images/B_31453.png,1,b,B,(0 -2),Trebuchet MS Italic
./Images/B_31454.png,1,b,B,(0 1),Trebuchet MS Italic
./Images/B_31455.png,1,b,B,(3 -5),Trebuchet MS Italic
./Images/B_31456.png,1,b,B,(3 -2),Trebuchet MS Italic
./Images/B_31457.png,1,b,B,(3 1),Trebuchet MS Italic
./Images/B_31458.png,1,b,B,(0 -5),Georgia
./Images/B_31459.png,1,b,B,(0 -2),Georgia
./Images/B_31460.png,1,b,B,(0 1),Georgia
./Images/B_31461.png,1,b,B,(3 -5),Georgia
./Images/B_31462.png,1,b,B,(3 -2),Georgia
./Images/B_31463.png,1,b,B,(3 1),Georgia
./Images/B_31464.png,1,b,B,(0 -5),Opificio
./Images/B_31465.png,1,b,B,(0 -2),Opificio
./Images/B_31466.png,1,b,B,(0 1),Opificio
./Images/B_31467.png,1,b,B,(3 -5),Opificio
./Images/B_31468.png,1,b,B,(3 -2),Opificio
./Images/B_31469.png,1,b,B,(3 1),Opificio
./Images/B_31470.png,1,b,B,(0 -5),Verdana Bold
./Images/B_31471.png,1,b,B,(0 -2),Verdana Bold
./Images/B_31472.png,1,b,B,(0 1),Verdana Bold
./Images/B_31473.png,1,b,B,(3 -5),Verdana Bold
./Images/B_31474.png,1,b,B,(3 -2),Verdana Bold
./Images/B_31475.png,1,b,B,(3 1),Verdana Bold
./Images/B_31476.png,1,b,B,(0 -5),Snowstorm Kraft_0
./Images/B_31477.png,1,b,B,(0 -2),Snowstorm Kraft_0
./Images/B_31478.png,1,b,B,(0 1),Snowstorm Kraft_0
./Images/B_31479.png,1,b,B,(3 -5),Snowstorm Kraft_0
./Images/B_31480.png,1,b,B,(3 -2),Snowstorm Kraft_0
./Images/B_31481.png,1,b,B,(3 1),Snowstorm Kraft_0
./Images/B_31482.png,1,b,B,(0 -5),GrutchGrotesk-CondensedLight
./Images/B_31483.png,1,b,B,(0 -2),GrutchGrotesk-CondensedLight
./Images/B_31484.png,1,b,B,(0 1),GrutchGrotesk-CondensedLight
./Images/B_31485.png,1,b,B,(3 -5),GrutchGrotesk-CondensedLight
./Images/B_31486.png,1,b,B,(3 -2),GrutchGrotesk-CondensedLight
./Images/B_31487.png,1,b,B,(3 1),GrutchGrotesk-CondensedLight
./Images/B_31488.png,1,b,B,(0 -5),Alice and the Wicked Monster
./Images/B_31489.png,1,b,B,(0 -2),Alice and the Wicked Monster
./Images/B_31490.png,1,b,B,(0 1),Alice and the Wicked Monster
./Images/B_31491.png,1,b,B,(3 -5),Alice and the Wicked Monster
./Images/B_31492.png,1,b,B,(3 -2),Alice and the Wicked Monster
./Images/B_31493.png,1,b,B,(3 1),Alice and the Wicked Monster
./Images/B_31494.png,1,b,B,(0 -5),later_on
./Images/B_31495.png,1,b,B,(0 -2),later_on
./Images/B_31496.png,1,b,B,(0 1),later_on
./Images/B_31497.png,1,b,B,(3 -5),later_on
./Images/B_31498.png,1,b,B,(3 -2),later_on
./Images/B_31499.png,1,b,B,(3 1),later_on
./Images/B_31500.png,1,b,B,(0 -5),Buran USSR
./Images/B_31501.png,1,b,B,(0 -2),Buran USSR
./Images/B_31502.png,1,b,B,(0 1),Buran USSR
./Images/B_31503.png,1,b,B,(3 -5),Buran USSR
./Images/B_31504.png,1,b,B,(3 -2),Buran USSR
./Images/B_31505.png,1,b,B,(3 1),Buran USSR
./Images/B_31506.png,1,b,B,(0 -5),Monotoon KK
./Images/B_31507.png,1,b,B,(0 -2),Monotoon KK
./Images/B_31508.png,1,b,B,(0 1),Monotoon KK
./Images/B_31509.png,1,b,B,(3 -5),Monotoon KK
./Images/B_31510.png,1,b,B,(3 -2),Monotoon KK
./Images/B_31511.png,1,b,B,(3 1),Monotoon KK
./Images/B_31512.png,1,b,B,(0 -5),Tall Film Oblique
./Images/B_31513.png,1,b,B,(0 -2),Tall Film Oblique
./Images/B_31514.png,1,b,B,(0 1),Tall Film Oblique
./Images/B_31515.png,1,b,B,(3 -5),Tall Film Oblique
./Images/B_31516.png,1,b,B,(3 -2),Tall Film Oblique
./Images/B_31517.png,1,b,B,(3 1),Tall Film Oblique
./Images/B_31518.png,1,b,B,(0 -5),Times New Roman Bold Italic
./Images/B_31519.png,1,b,B,(0 -2),Times New Roman Bold Italic
./Images/B_31520.png,1,b,B,(0 1),Times New Roman Bold Italic
./Images/B_31521.png,1,b,B,(3 -5),Times New Roman Bold Italic
./Images/B_31522.png,1,b,B,(3 -2),Times New Roman Bold Italic
./Images/B_31523.png,1,b,B,(3 1),Times New Roman Bold Italic
./Images/B_31524.png,1,b,B,(0 -5),Silom
./Images/B_31525.png,1,b,B,(0 -2),Silom
./Images/B_31526.png,1,b,B,(0 1),Silom
./Images/B_31527.png,1,b,B,(3 -5),Silom
./Images/B_31528.png,1,b,B,(3 -2),Silom
./Images/B_31529.png,1,b,B,(3 1),Silom
./Images/B_31530.png,1,b,B,(0 -5),SF Willamette
./Images/B_31531.png,1,b,B,(0 -2),SF Willamette
./Images/B_31532.png,1,b,B,(0 1),SF Willamette
./Images/B_31533.png,1,b,B,(3 -5),SF Willamette
./Images/B_31534.png,1,b,B,(3 -2),SF Willamette
./Images/B_31535.png,1,b,B,(3 1),SF Willamette
./Images/B_31536.png,1,b,B,(0 -5),lucid
./Images/B_31537.png,1,b,B,(0 -2),lucid
./Images/B_31538.png,1,b,B,(0 1),lucid
./Images/B_31539.png,1,b,B,(3 -5),lucid
./Images/B_31540.png,1,b,B,(3 -2),lucid
./Images/B_31541.png,1,b,B,(3 1),lucid
./Images/B_31542.png,1,b,B,(0 -5),arialbd
./Images/B_31543.png,1,b,B,(0 -2),arialbd
./Images/B_31544.png,1,b,B,(0 1),arialbd
./Images/B_31545.png,1,b,B,(3 -5),arialbd
./Images/B_31546.png,1,b,B,(3 -2),arialbd
./Images/B_31547.png,1,b,B,(3 1),arialbd
./Images/B_31548.png,1,b,B,(0 -5),Verdana Italic
./Images/B_31549.png,1,b,B,(0 -2),Verdana Italic
./Images/B_31550.png,1,b,B,(0 1),Verdana Italic
./Images/B_31551.png,1,b,B,(3 -5),Verdana Italic
./Images/B_31552.png,1,b,B,(3 -2),Verdana Italic
./Images/B_31553.png,1,b,B,(3 1),Verdana Italic
./Images/B_31554.png,1,b,B,(0 -5),OpenSans-Semibold
./Images/B_31555.png,1,b,B,(0 -2),OpenSans-Semibold
./Images/B_31556.png,1,b,B,(0 1),OpenSans-Semibold
./Images/B_31557.png,1,b,B,(3 -5),OpenSans-Semibold
./Images/B_31558.png,1,b,B,(3 -2),OpenSans-Semibold
./Images/B_31559.png,1,b,B,(3 1),OpenSans-Semibold
./Images/B_31560.png,1,b,B,(0 -5),Times New Roman Italic
./Images/B_31561.png,1,b,B,(0 -2),Times New Roman Italic
./Images/B_31562.png,1,b,B,(0 1),Times New Roman Italic
./Images/B_31563.png,1,b,B,(3 -5),Times New Roman Italic
./Images/B_31564.png,1,b,B,(3 -2),Times New Roman Italic
./Images/B_31565.png,1,b,B,(3 1),Times New Roman Italic
./Images/B_31566.png,1,b,B,(0 -5),InaiMathi
./Images/B_31567.png,1,b,B,(0 -2),InaiMathi
./Images/B_31568.png,1,b,B,(0 1),InaiMathi
./Images/B_31569.png,1,b,B,(3 -5),InaiMathi
./Images/B_31570.png,1,b,B,(3 -2),InaiMathi
./Images/B_31571.png,1,b,B,(3 1),InaiMathi
./Images/B_31572.png,1,b,B,(0 -5),Bradley Hand Bold
./Images/B_31573.png,1,b,B,(0 -2),Bradley Hand Bold
./Images/B_31574.png,1,b,B,(0 1),Bradley Hand Bold
./Images/B_31575.png,1,b,B,(3 -5),Bradley Hand Bold
./Images/B_31576.png,1,b,B,(3 -2),Bradley Hand Bold
./Images/B_31577.png,1,b,B,(3 1),Bradley Hand Bold
./Images/B_31578.png,1,b,B,(0 -5),AnkeHand
./Images/B_31579.png,1,b,B,(0 -2),AnkeHand
./Images/B_31580.png,1,b,B,(0 1),AnkeHand
./Images/B_31581.png,1,b,B,(3 -5),AnkeHand
./Images/B_31582.png,1,b,B,(3 -2),AnkeHand
./Images/B_31583.png,1,b,B,(3 1),AnkeHand
./Images/B_31584.png,1,b,B,(0 -5),Arial Narrow Italic
./Images/B_31585.png,1,b,B,(0 -2),Arial Narrow Italic
./Images/B_31586.png,1,b,B,(0 1),Arial Narrow Italic
./Images/B_31587.png,1,b,B,(3 -5),Arial Narrow Italic
./Images/B_31588.png,1,b,B,(3 -2),Arial Narrow Italic
./Images/B_31589.png,1,b,B,(3 1),Arial Narrow Italic
./Images/B_31590.png,1,b,B,(0 -5),Tall Film
./Images/B_31591.png,1,b,B,(0 -2),Tall Film
./Images/B_31592.png,1,b,B,(0 1),Tall Film
./Images/B_31593.png,1,b,B,(3 -5),Tall Film
./Images/B_31594.png,1,b,B,(3 -2),Tall Film
./Images/B_31595.png,1,b,B,(3 1),Tall Film
./Images/B_31596.png,1,b,B,(0 -5),criticized
./Images/B_31597.png,1,b,B,(0 -2),criticized
./Images/B_31598.png,1,b,B,(0 1),criticized
./Images/B_31599.png,1,b,B,(3 -5),criticized
./Images/B_31600.png,1,b,B,(3 -2),criticized
./Images/B_31601.png,1,b,B,(3 1),criticized
./Images/B_31602.png,1,b,B,(0 -5),AppleGothic
./Images/B_31603.png,1,b,B,(0 -2),AppleGothic
./Images/B_31604.png,1,b,B,(0 1),AppleGothic
./Images/B_31605.png,1,b,B,(3 -5),AppleGothic
./Images/B_31606.png,1,b,B,(3 -2),AppleGothic
./Images/B_31607.png,1,b,B,(3 1),AppleGothic
./Images/B_31608.png,1,b,B,(0 -5),DIN Condensed Bold
./Images/B_31609.png,1,b,B,(0 -2),DIN Condensed Bold
./Images/B_31610.png,1,b,B,(0 1),DIN Condensed Bold
./Images/B_31611.png,1,b,B,(3 -5),DIN Condensed Bold
./Images/B_31612.png,1,b,B,(3 -2),DIN Condensed Bold
./Images/B_31613.png,1,b,B,(3 1),DIN Condensed Bold
./Images/B_31614.png,1,b,B,(0 -5),Mouser
./Images/B_31615.png,1,b,B,(0 -2),Mouser
./Images/B_31616.png,1,b,B,(0 1),Mouser
./Images/B_31617.png,1,b,B,(3 -5),Mouser
./Images/B_31618.png,1,b,B,(3 -2),Mouser
./Images/B_31619.png,1,b,B,(3 1),Mouser
./Images/B_31620.png,1,b,B,(0 -5),Arial Bold
./Images/B_31621.png,1,b,B,(0 -2),Arial Bold
./Images/B_31622.png,1,b,B,(0 1),Arial Bold
./Images/B_31623.png,1,b,B,(3 -5),Arial Bold
./Images/B_31624.png,1,b,B,(3 -2),Arial Bold
./Images/B_31625.png,1,b,B,(3 1),Arial Bold
./Images/B_31626.png,1,b,B,(0 -5),8bitlim
./Images/B_31627.png,1,b,B,(0 -2),8bitlim
./Images/B_31628.png,1,b,B,(0 1),8bitlim
./Images/B_31629.png,1,b,B,(3 -5),8bitlim
./Images/B_31630.png,1,b,B,(3 -2),8bitlim
./Images/B_31631.png,1,b,B,(3 1),8bitlim
./Images/B_31632.png,1,b,B,(0 -5),Backpack_PersonalUse
./Images/B_31633.png,1,b,B,(0 -2),Backpack_PersonalUse
./Images/B_31634.png,1,b,B,(0 1),Backpack_PersonalUse
./Images/B_31635.png,1,b,B,(3 -5),Backpack_PersonalUse
./Images/B_31636.png,1,b,B,(3 -2),Backpack_PersonalUse
./Images/B_31637.png,1,b,B,(3 1),Backpack_PersonalUse
./Images/B_31638.png,1,b,B,(0 -5),ratio___
./Images/B_31639.png,1,b,B,(0 -2),ratio___
./Images/B_31640.png,1,b,B,(0 1),ratio___
./Images/B_31641.png,1,b,B,(3 -5),ratio___
./Images/B_31642.png,1,b,B,(3 -2),ratio___
./Images/B_31643.png,1,b,B,(3 1),ratio___
./Images/B_31644.png,1,b,B,(0 -5),HoneyScript-SemiBold
./Images/B_31645.png,1,b,B,(0 -2),HoneyScript-SemiBold
./Images/B_31646.png,1,b,B,(0 1),HoneyScript-SemiBold
./Images/B_31647.png,1,b,B,(3 -5),HoneyScript-SemiBold
./Images/B_31648.png,1,b,B,(3 -2),HoneyScript-SemiBold
./Images/B_31649.png,1,b,B,(3 1),HoneyScript-SemiBold
./Images/B_31650.png,1,b,B,(0 -5),Trebuchet MS
./Images/B_31651.png,1,b,B,(0 -2),Trebuchet MS
./Images/B_31652.png,1,b,B,(0 1),Trebuchet MS
./Images/B_31653.png,1,b,B,(3 -5),Trebuchet MS
./Images/B_31654.png,1,b,B,(3 -2),Trebuchet MS
./Images/B_31655.png,1,b,B,(3 1),Trebuchet MS
./Images/B_31656.png,1,b,B,(0 -5),libelsuit
./Images/B_31657.png,1,b,B,(0 -2),libelsuit
./Images/B_31658.png,1,b,B,(0 1),libelsuit
./Images/B_31659.png,1,b,B,(3 -5),libelsuit
./Images/B_31660.png,1,b,B,(3 -2),libelsuit
./Images/B_31661.png,1,b,B,(3 1),libelsuit
./Images/B_31662.png,1,b,B,(0 -5),bluebold
./Images/B_31663.png,1,b,B,(0 -2),bluebold
./Images/B_31664.png,1,b,B,(0 1),bluebold
./Images/B_31665.png,1,b,B,(3 -5),bluebold
./Images/B_31666.png,1,b,B,(3 -2),bluebold
./Images/B_31667.png,1,b,B,(3 1),bluebold
./Images/B_31668.png,1,b,B,(0 -5),Righteous-Regular
./Images/B_31669.png,1,b,B,(0 -2),Righteous-Regular
./Images/B_31670.png,1,b,B,(0 1),Righteous-Regular
./Images/B_31671.png,1,b,B,(3 -5),Righteous-Regular
./Images/B_31672.png,1,b,B,(3 -2),Righteous-Regular
./Images/B_31673.png,1,b,B,(3 1),Righteous-Regular
./Images/B_31674.png,1,b,B,(0 -5),corbel
./Images/B_31675.png,1,b,B,(0 -2),corbel
./Images/B_31676.png,1,b,B,(0 1),corbel
./Images/B_31677.png,1,b,B,(3 -5),corbel
./Images/B_31678.png,1,b,B,(3 -2),corbel
./Images/B_31679.png,1,b,B,(3 1),corbel
./Images/B_31680.png,1,b,B,(0 -5),Trattatello
./Images/B_31681.png,1,b,B,(0 -2),Trattatello
./Images/B_31682.png,1,b,B,(0 1),Trattatello
./Images/B_31683.png,1,b,B,(3 -5),Trattatello
./Images/B_31684.png,1,b,B,(3 -2),Trattatello
./Images/B_31685.png,1,b,B,(3 1),Trattatello
./Images/B_31686.png,1,b,B,(0 -5),BigCaslon
./Images/B_31687.png,1,b,B,(0 -2),BigCaslon
./Images/B_31688.png,1,b,B,(0 1),BigCaslon
./Images/B_31689.png,1,b,B,(3 -5),BigCaslon
./Images/B_31690.png,1,b,B,(3 -2),BigCaslon
./Images/B_31691.png,1,b,B,(3 1),BigCaslon
./Images/B_31692.png,1,b,B,(0 -5),Courier New Bold
./Images/B_31693.png,1,b,B,(0 -2),Courier New Bold
./Images/B_31694.png,1,b,B,(0 1),Courier New Bold
./Images/B_31695.png,1,b,B,(3 -5),Courier New Bold
./Images/B_31696.png,1,b,B,(3 -2),Courier New Bold
./Images/B_31697.png,1,b,B,(3 1),Courier New Bold
./Images/B_31698.png,1,b,B,(0 -5),Aileenation
./Images/B_31699.png,1,b,B,(0 -2),Aileenation
./Images/B_31700.png,1,b,B,(0 1),Aileenation
./Images/B_31701.png,1,b,B,(3 -5),Aileenation
./Images/B_31702.png,1,b,B,(3 -2),Aileenation
./Images/B_31703.png,1,b,B,(3 1),Aileenation
./Images/B_31704.png,1,b,B,(0 -5),pakenham
./Images/B_31705.png,1,b,B,(0 -2),pakenham
./Images/B_31706.png,1,b,B,(0 1),pakenham
./Images/B_31707.png,1,b,B,(3 -5),pakenham
./Images/B_31708.png,1,b,B,(3 -2),pakenham
./Images/B_31709.png,1,b,B,(3 1),pakenham
./Images/B_31710.png,1,b,B,(0 -5),Tall Films Expanded Oblique
./Images/B_31711.png,1,b,B,(0 -2),Tall Films Expanded Oblique
./Images/B_31712.png,1,b,B,(0 1),Tall Films Expanded Oblique
./Images/B_31713.png,1,b,B,(3 -5),Tall Films Expanded Oblique
./Images/B_31714.png,1,b,B,(3 -2),Tall Films Expanded Oblique
./Images/B_31715.png,1,b,B,(3 1),Tall Films Expanded Oblique
./Images/B_31716.png,1,b,B,(0 -5),Copper Canyon WBW
./Images/B_31717.png,1,b,B,(0 -2),Copper Canyon WBW
./Images/B_31718.png,1,b,B,(0 1),Copper Canyon WBW
./Images/B_31719.png,1,b,B,(3 -5),Copper Canyon WBW
./Images/B_31720.png,1,b,B,(3 -2),Copper Canyon WBW
./Images/B_31721.png,1,b,B,(3 1),Copper Canyon WBW
./Images/B_31722.png,1,b,B,(0 -5),Harabara
./Images/B_31723.png,1,b,B,(0 -2),Harabara
./Images/B_31724.png,1,b,B,(0 1),Harabara
./Images/B_31725.png,1,b,B,(3 -5),Harabara
./Images/B_31726.png,1,b,B,(3 -2),Harabara
./Images/B_31727.png,1,b,B,(3 1),Harabara
./Images/B_31728.png,1,b,B,(0 -5),verdanab
./Images/B_31729.png,1,b,B,(0 -2),verdanab
./Images/B_31730.png,1,b,B,(0 1),verdanab
./Images/B_31731.png,1,b,B,(3 -5),verdanab
./Images/B_31732.png,1,b,B,(3 -2),verdanab
./Images/B_31733.png,1,b,B,(3 1),verdanab
./Images/B_31734.png,1,b,B,(0 -5),webster
./Images/B_31735.png,1,b,B,(0 -2),webster
./Images/B_31736.png,1,b,B,(0 1),webster
./Images/B_31737.png,1,b,B,(3 -5),webster
./Images/B_31738.png,1,b,B,(3 -2),webster
./Images/B_31739.png,1,b,B,(3 1),webster
./Images/B_31740.png,1,b,B,(0 -5),Aliquamulti
./Images/B_31741.png,1,b,B,(0 -2),Aliquamulti
./Images/B_31742.png,1,b,B,(0 1),Aliquamulti
./Images/B_31743.png,1,b,B,(3 -5),Aliquamulti
./Images/B_31744.png,1,b,B,(3 -2),Aliquamulti
./Images/B_31745.png,1,b,B,(3 1),Aliquamulti
./Images/B_31746.png,1,b,B,(0 -5),Gotham Nights
./Images/B_31747.png,1,b,B,(0 -2),Gotham Nights
./Images/B_31748.png,1,b,B,(0 1),Gotham Nights
./Images/B_31749.png,1,b,B,(3 -5),Gotham Nights
./Images/B_31750.png,1,b,B,(3 -2),Gotham Nights
./Images/B_31751.png,1,b,B,(3 1),Gotham Nights
./Images/B_31752.png,1,b,B,(0 -5),Deadly Inked
./Images/B_31753.png,1,b,B,(0 -2),Deadly Inked
./Images/B_31754.png,1,b,B,(0 1),Deadly Inked
./Images/B_31755.png,1,b,B,(3 -5),Deadly Inked
./Images/B_31756.png,1,b,B,(3 -2),Deadly Inked
./Images/B_31757.png,1,b,B,(3 1),Deadly Inked
